name,address,rating,totalReviews,reviewsScraped,phone,website,category,priceLevel,lat,lng,googleMapsUrl
"Indomaret","Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.4,136,100,"+62 21 1500280","https://pointcoffee.id/","Kedai Kopi","",-6.959377,107.6609889,"https://www.google.com/maps/search/?api=1&query=Indomaret&query_place_id=ChIJQVogMdDpaC4RPrnOPKGrQZs"
"KANKEI JAPANESE COFFEE","RUKO MTC, BLOK E3, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40266, Indonesia",4.6,14,14,"","http://www.kankeicoffee.com/","Toko kopi","",-6.9410165,107.6585075,"https://www.google.com/maps/search/?api=1&query=KANKEI%20JAPANESE%20COFFEE&query_place_id=ChIJf8Jdi6TpaC4RmACQxwydr_I"
"D.O.R Coffee & Eatery","Jl. Tirtawangi No.12, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",5,9,9,"+62 821-1857-0474","","Kedai Kopi","",-6.9741459,107.6530458,"https://www.google.com/maps/search/?api=1&query=D.O.R%20Coffee%20%26%20Eatery&query_place_id=ChIJvyUpzRTpaC4RJRRsxqEi5HQ"
"COFFEE HOUSE","Jl. Kav. Sadang No.1, Cinunuk, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40624, Indonesia",5,3,3,"","","Kedai Kopi","",-6.9307601,107.727471,"https://www.google.com/maps/search/?api=1&query=COFFEE%20HOUSE&query_place_id=ChIJ2eJLAgDDaC4R9EONRUkHS2U"
"The Coffee Bean & Tea Leaf (Transmart Carrefour Cipadung)","Jalan A.H Nasution No.73, Transmart Carrefour Cipadung, Cipadung, Cibiru, Palasari, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia",3.9,55,55,"+62 22 87836453","","Kedai Kopi","",-6.925256,107.7107596,"https://www.google.com/maps/search/?api=1&query=The%20Coffee%20Bean%20%26%20Tea%20Leaf%20(Transmart%20Carrefour%20Cipadung)&query_place_id=ChIJVbwO0tfCaC4RjDju755mRmQ"
"235 Coffee","Margahayu Raya Jl. Neptunus Timur No.39 Blok R2, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.9,15,15,"+62 813-2054-3917","https://instagram.com/235_coffee","Kedai Kopi","",-6.9472576,107.6572322,"https://www.google.com/maps/search/?api=1&query=235%20Coffee&query_place_id=ChIJAUTs5KLpaC4R8Fhrp83G1fI"
"Madre Coffee N Chill","Taman Persada Asri 1, Jl. Rancabolang No.12 blok B, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.6,36,36,"+62 812-2185-9956","","Kafe","",-6.9544652,107.6610072,"https://www.google.com/maps/search/?api=1&query=Madre%20Coffee%20N%20Chill&query_place_id=ChIJc9OmipLpaC4RtEbxjdgV7Cc"
"Bungsu Coffee","Komp. Riung Bandung, Jl. Riung Purna I No.1, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.9,15,15,"+62 812-2082-4199","https://www.instagram.com/bungsu.coffee/","Kedai Kopi","",-6.9462467,107.6837909,"https://www.google.com/maps/search/?api=1&query=Bungsu%20Coffee&query_place_id=ChIJmbfwsuHDaC4RDO5dVrNLLlE"
"16th Street Coffee House","Jl. Marga Asri No.16, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",4,1,1,"","","Kafe","",-6.9570797,107.6529278,"https://www.google.com/maps/search/?api=1&query=16th%20Street%20Coffee%20House&query_place_id=ChIJzbeCe8XpaC4RxN3wphK2Qio"
"Total Kedai Kopi","Jl. Marga Asri No.7, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",4.3,198,100,"+62 859-5983-1213","https://www.facebook.com/totalkedaikopi/","Kafe","",-6.956843,107.653284,"https://www.google.com/maps/search/?api=1&query=Total%20Kedai%20Kopi&query_place_id=ChIJ4_2VcTroaC4RmdELsYlOMyw"
"Coffee Shop Osmosis","Jl. Sharon Raya Utara No.27, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",4.9,13,13,"","","Kedai Kopi","",-6.9503825,107.6718945,"https://www.google.com/maps/search/?api=1&query=Coffee%20Shop%20Osmosis&query_place_id=ChIJgZTiMQHDaC4REoU7KBMY2uo"
"INILO COFFEE","Jl. Ciwastra No.65, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",4.9,30,30,"+62 812-2274-1980","","Kafe","",-6.9615145,107.6679558,"https://www.google.com/maps/search/?api=1&query=INILO%20COFFEE&query_place_id=ChIJiUr9sjvpaC4RY2BNm9O1Gs4"
"ayakan kopi roaster","Jl. Terusan Ciwastra Gg. Murnasan 1 No.18, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",,0,0,"","","Tempat penyangraian kopi","",-6.9575105,107.6572256,"https://www.google.com/maps/search/?api=1&query=ayakan%20kopi%20roaster&query_place_id=ChIJRfNQLejpaC4RPGFFro3V2kw"
"Dos Amigos Coffee Works Roastery & Supplies","Jl. Pratista Timur VIII, Antapani Kidul, Kec. Antapani, Kota Bandung, Jawa Barat 40291, Indonesia",,0,0,"+62 878-7443-9919","","Toko kopi","",-6.9278533,107.6646254,"https://www.google.com/maps/search/?api=1&query=Dos%20Amigos%20Coffee%20Works%20Roastery%20%26%20Supplies&query_place_id=ChIJjcqszR7paC4RwU43lPlvUoY"
"Owlnest Coffee & Roastery","Jl. Ir H Juanda No.392, Tegalluar, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40135, Indonesia",3.3,3,3,"+62 22 2536677","","Kafe","$$",-6.986218,107.68185,"https://www.google.com/maps/search/?api=1&query=Owlnest%20Coffee%20%26%20Roastery&query_place_id=ChIJLfFgQW3CaC4RVw2o-gUqiYc"
"Mavico Coffee Roastery & Clothing","Aster Village Ciwastra, Blk. H No.38, Buahbatu, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40286, Indonesia",,0,0,"+62 882-1984-4514","https://mavico.coffee/","Toko","",-6.9797568,107.6746907,"https://www.google.com/maps/search/?api=1&query=Mavico%20Coffee%20Roastery%20%26%20Clothing&query_place_id=ChIJebT5El3DaC4R3J7Y84gw8NA"
"dillco group","Jl. Jupiter Utama No.E2/106, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.8,33,33,"+62 811-2233-0990","","Toko bahan makanan","",-6.9442354,107.6616255,"https://www.google.com/maps/search/?api=1&query=dillco%20group&query_place_id=ChIJBQIJuYTpaC4RrtfL3VysNVk"
"Nesia Coffee Roastery","Jl. Caladi Dalam No.D-10, Antapani Tengah, Kec. Antapani, Kota Bandung, Jawa Barat 40134, Indonesia",,0,0,"+62 812-2054-5600","","Distributor minuman","",-6.9262848,107.6676074,"https://www.google.com/maps/search/?api=1&query=Nesia%20Coffee%20Roastery&query_place_id=ChIJjy0FCGfpaC4R0iBl0zS3To8"
"Mavico Coffee Roastery & Good food","2MCF+3VP, Buahbatu, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",,0,0,"","","Toko","",-6.9797868,107.6746913,"https://www.google.com/maps/search/?api=1&query=Mavico%20Coffee%20Roastery%20%26%20Good%20food&query_place_id=ChIJ8XqWMADDaC4Roi3RMG_vtKM"
"deka coffee n' roastery","Komplek Pasir Pogor Indah Jl. Pasir Naya III No.10, Mekarjaya, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",5,20,20,"+62 822-4000-0162","","Kedai Kopi","",-6.9624428,107.6629179,"https://www.google.com/maps/search/?api=1&query=deka%20coffee%20n'%20roastery&query_place_id=ChIJF7LMwKHpaC4RXvnjEBwWQKE"
"Osmosis Coffee Shop & Satay","Jl. Tata Surya No.66 C, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40295, Indonesia",4.9,68,68,"+62 898-6975-043","","Kafe","",-6.9469492,107.6665131,"https://www.google.com/maps/search/?api=1&query=Osmosis%20Coffee%20Shop%20%26%20Satay&query_place_id=ChIJiboZ4grpaC4RGzm65rdhqEI"
"69 Coffee Bar","Jingga Residence, Blk. C No.69, Mekarjaya, Kec. Rancasari, Kota Bandung, Jawa Barat 40613, Indonesia",4.8,11,11,"+62 812-8344-6969","https://instagram.com/69coffeebar?igshid=11yydkst2gz9b","Kedai Kopi","",-6.9630083,107.6632829,"https://www.google.com/maps/search/?api=1&query=69%20Coffee%20Bar&query_place_id=ChIJ8Wf-G0LpaC4RiUeRdQ2XNCI"
"Fromus Coffee Roasters","Jl. Babakan Wadana No.136, RT./RW/RW.005/008, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",4.2,5,5,"+62 881-0234-68874","https://instagram.com/fromuscoffee?igshid=MzRlODBiNWFlZA==","Toko kopi","",-6.9469873,107.6774479,"https://www.google.com/maps/search/?api=1&query=Fromus%20Coffee%20Roasters&query_place_id=ChIJ1RjcNs3DaC4Rcx8YvktTYZE"
"Flash Coffee - Metro Indah Mall","Metro Indah Mall Blok D.5, Jl. Soekarno-Hatta No.590, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.6,159,100,"+62 811-1919-3122","https://flash-coffee.com/id/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-ID-FCMIM","Kedai Kopi","",-6.9410765,107.6581705,"https://www.google.com/maps/search/?api=1&query=Flash%20Coffee%20-%20Metro%20Indah%20Mall&query_place_id=ChIJcavYhJnpaC4R7QyfKrxsaNM"
"Origamikohi","Jl. Cijawura Hilir No.5, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",4.9,92,92,"","https://instagram.com/origamikohi?igshid=29ecefqki25r","Kedai Kopi","",-6.9593843,107.6550637,"https://www.google.com/maps/search/?api=1&query=Origamikohi&query_place_id=ChIJsTVbOk7paC4Rht_2Xm6Y04Y"
"KOPERASI MITRA MALABAR - COFFEE SHOP","Jl. Jupiter Utama No.E2/106, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.8,28,28,"+62 22 7503856","https://mitramalabar.com/","Kedai Kopi","",-6.944211,107.6616134,"https://www.google.com/maps/search/?api=1&query=KOPERASI%20MITRA%20MALABAR%20-%20COFFEE%20SHOP&query_place_id=ChIJmdYQIBnoaC4ROliSOt0ZV-8"
"Come in coffee","Jl. Gedebage Selatan No.159, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.7,61,61,"+62 821-2100-1020","","Kedai Kopi","",-6.9456583,107.6889968,"https://www.google.com/maps/search/?api=1&query=Come%20in%20coffee&query_place_id=ChIJ2w9M7hbDaC4REwOS9BHQNpo"
"Kue Balok & Kopi Sikomo Panghegar","Komplek panghegar permai, Jl. Pamekar Raya No.53A, Mekar Mulya, Kec. Panyileukan, Kota Bandung, Jawa Barat 40292, Indonesia",4.7,184,100,"+62 819-1002-0072","","Kedai Kopi","",-6.9266216,107.7003025,"https://www.google.com/maps/search/?api=1&query=Kue%20Balok%20%26%20Kopi%20Sikomo%20Panghegar&query_place_id=ChIJi-dS-zvnaC4R0y5VjXWlO1k"
"Spesies Coffee","Jl. Gg. Kujang No.115d, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia",4.7,322,100,"+62 821-2929-7698","","Kedai Kopi","",-6.9313823,107.7163258,"https://www.google.com/maps/search/?api=1&query=Spesies%20Coffee&query_place_id=ChIJb9H21ynDaC4ROvTRd6upvhk"
"PT Jaad Food Indonesia","Jl. Gedebage Selatan No.123, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40294, Indonesia",4.9,42,42,"+62 818-0900-0282","https://jaadfood.com/","Grosir Kopi","",-6.9486334,107.6878749,"https://www.google.com/maps/search/?api=1&query=PT%20Jaad%20Food%20Indonesia&query_place_id=ChIJgSmOOTfnaC4R0LhlL5TDShY"
"Kiyoz Kopi Roastery","Jl. Yupiter Timur II No.14, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.7,34,34,"+62 815-7364-8827","","Kedai Kopi","$",-6.9453799,107.6623208,"https://www.google.com/maps/search/?api=1&query=Kiyoz%20Kopi%20Roastery&query_place_id=ChIJcyxK9xzoaC4RqnpJeE80v38"
"Coffee Sufi","Jl. AH. Nasution No.314, Cipadung Wetan, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia",4.6,255,100,"+62 851-7105-7044","","Kafe","",-6.9323805,107.7155118,"https://www.google.com/maps/search/?api=1&query=Coffee%20Sufi&query_place_id=ChIJL_a00dfCaC4Rf-ZI9TRIqeU"
"TANDOM 23 COFFEE","Jl. Terjun Tandom No.23, Cisaranten Endah, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",5,40,40,"+62 823-9729-9814","","Kedai Kopi","",-6.924148,107.6727785,"https://www.google.com/maps/search/?api=1&query=TANDOM%2023%20COFFEE&query_place_id=ChIJQ8I-awDdaC4Re2C_E4U8ogo"
"KAUL KOPI - COFFEE ROASTER","Jl. Bulevar Selatan Jalan Magna Raya No.29&31, Rancabolang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",5,1,1,"+62 851-6276-3611","http://www.kaulkopi.com/","Tempat penyangraian kopi","",-6.958097,107.6894605,"https://www.google.com/maps/search/?api=1&query=KAUL%20KOPI%20-%20COFFEE%20ROASTER&query_place_id=ChIJRTHiE7XDaC4RsO4akqwJQ2A"
"White Beard Coffee & Roastery","Jl. Rancabolang No.27, RT.05/RW.02, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",5,4,4,"+62 821-2124-6524","https://whitebeardroastery.com/","Grosir Kopi","",-6.9414224,107.663869,"https://www.google.com/maps/search/?api=1&query=White%20Beard%20Coffee%20%26%20Roastery&query_place_id=ChIJ322luWjpaC4RVMu4WV2Fczc"
"Rumah Kopi Coffee.Inc","Jl. Kencanawangi Raya No.Kav 9, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",4.7,115,100,"+62 812-2408-7509","","Kedai Kopi","$",-6.9600801,107.6539774,"https://www.google.com/maps/search/?api=1&query=Rumah%20Kopi%20Coffee.Inc&query_place_id=ChIJg6LDVjDoaC4R5wM01CxbD88"
"Marsfarm Sushi & Ramen","Jl. Margacinta Jl. Ciwastra No.185 A, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.9,181,100,"+62 822-6072-0019","https://linktr.ee/marsfarmcoffeeshop?utm_source=linktree_profile_share&ltsid=5ca34fd7-5395-494c-bac8-5809244417f3","Restoran Sushi","",-6.9580701,107.6578043,"https://www.google.com/maps/search/?api=1&query=Marsfarm%20Sushi%20%26%20Ramen&query_place_id=ChIJy-fG-ErpaC4RaXnan3zQI58"
"Coffe Shop Mimimoe","Jl. Terusan Derwati Jl. Raya Derwati No.15a, Mekarjaya, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",,0,0,"","","Kedai Kopi","",-6.963765,107.6732039,"https://www.google.com/maps/search/?api=1&query=Coffe%20Shop%20Mimimoe&query_place_id=ChIJNdZZFwDDaC4RTx_Vghy4v74"
"Coffee Kubal","Jl. Cijawura Hilir II No.206, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",4.7,49,49,"+62 821-1619-9849","http://instagram.com/coffeekubal","Kedai Kopi","",-6.9593719,107.6591942,"https://www.google.com/maps/search/?api=1&query=Coffee%20Kubal&query_place_id=ChIJQfpLTz3paC4RdpGKGR5dfhY"
"Worden Coffee","2MR6+88W, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.8,24,24,"","","Kafe","",-6.9591261,107.6608388,"https://www.google.com/maps/search/?api=1&query=Worden%20Coffee&query_place_id=ChIJhSWIGi_oaC4RtFXbXCQ7j-4"
"One Roastery","jl.Arcamanik endah (perluasan) No.120, Kota Bandung, Jawa Barat 40293, Indonesia",5,2,2,"+62 813-7750-9284","","Tempat penyangraian kopi","",-6.9223154,107.6694043,"https://www.google.com/maps/search/?api=1&query=One%20Roastery&query_place_id=ChIJlxKxhU7daC4RAKkIWugf40Y"
"Flood Coffee Roastery","Jl. Merkuri Timur No.2, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",4.6,18,18,"","","Tempat penyangraian kopi","",-6.9447318,107.6698544,"https://www.google.com/maps/search/?api=1&query=Flood%20Coffee%20Roastery&query_place_id=ChIJWRQtWHLpaC4RmMk-AL6VXZ8"
"Emhaen Coffee & Roastery","Jl. Raya Derwati No.60, Derwati, Kec. Rancasari, Kota Bandung, Jawa Barat 40296, Indonesia",5,8,8,"","","Kedai Kopi","",-6.9656149,107.6846627,"https://www.google.com/maps/search/?api=1&query=Emhaen%20Coffee%20%26%20Roastery&query_place_id=ChIJe37zbFLDaC4R7vrzrmoxAoo"
"Omi-Opi Coffee Roastery & Mini Cafe","2MPM+525, Jl. Raya Derwati, Derwati, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",5,14,14,"","","Kedai Kopi","",-6.9646398,107.682601,"https://www.google.com/maps/search/?api=1&query=Omi-Opi%20Coffee%20Roastery%20%26%20Mini%20Cafe&query_place_id=ChIJg42qZQDDaC4RzGsK3KAEXxo"
"ONE SOUL Coffee Roastery","Komplek Bumi Cibiru Raya F No.26, RT.04/RW.15, Cibiru Wetan, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40625, Indonesia",,0,0,"","","","",-6.9267127,107.7268357,"https://www.google.com/maps/search/?api=1&query=ONE%20SOUL%20Coffee%20Roastery&query_place_id=ChIJ7VATNQDDaC4RKC8WOkApo-o"
"Rief c jabrix","Jl. Rancabolang Jl. Jupiter Tengah II No.Rt01Rw04, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,1,1,"","","Ruang Kerja Bersama","",-6.9482895,107.6614686,"https://www.google.com/maps/search/?api=1&query=Rief%20c%20jabrix&query_place_id=ChIJIbQ3qgLpaC4RHB3TUQyvcrM"
"Philoe coffee roastery","Komplek Permata Arcamanik, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 40942, Indonesia",5,31,31,"+62 812-2417-3208","","Tempat penyangraian kopi","",-6.9143225,107.6795013,"https://www.google.com/maps/search/?api=1&query=Philoe%20coffee%20roastery&query_place_id=ChIJ1yA0dOfdaC4RdNt698MCOmc"
"UPLOAD COFFEE","Jl. Kav. Pindad No.21, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",5,64,64,"","","Kedai Kopi","",-6.9301098,107.6788107,"https://www.google.com/maps/search/?api=1&query=UPLOAD%20COFFEE&query_place_id=ChIJL4CBUgDDaC4RF9d6JiBBZ04"
"Merawat Coffee & Eatery","Paviliun Merawat Kopi, Wisma Shakti Taridi, Jl. Babakan Sari No.164, Babakan Sari, Kiaracondong, Bandung City, West Java 40283, Indonesia",4.6,186,100,"+62 813-2257-2995","","Kedai Kopi","",-6.925431,107.6546607,"https://www.google.com/maps/search/?api=1&query=Merawat%20Coffee%20%26%20Eatery&query_place_id=ChIJI_Il5H_naC4Rsi5eAUzVv4s"
"ONE SOUL Coffee Roastery","Komplek Bumi Cibiru Raya Blk. F No.26, RT.04/RW.15, Cibiru Wetan, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40625, Indonesia",5,2,2,"+62 851-1130-0126","https://wa.me/message/6ZVRVN624PUUK1","Tempat penyangraian kopi","",-6.9266807,107.7268451,"https://www.google.com/maps/search/?api=1&query=ONE%20SOUL%20Coffee%20Roastery&query_place_id=ChIJLyQBNgDDaC4RPRahjhR8mLo"
"GRUTS Coffee Margahayu Raya","Jl. Mars Raya, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",4.8,154,100,"+62 851-8726-5612","","Kedai Kopi","",-6.9457542,107.6652643,"https://www.google.com/maps/search/?api=1&query=GRUTS%20Coffee%20Margahayu%20Raya&query_place_id=ChIJl4LYiDjpaC4RrfL4lAYPMco"
"Toko Kopi Malabar Roastery House (Roasted Beans) & Kopi Bubuk Bandung","Jl. Jupiter Utama No.106 Blok E2, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,65,65,"+62 851-7951-1583","http://www.malabarroastery.com/","Grosir Kopi","",-6.9441701,107.6617298,"https://www.google.com/maps/search/?api=1&query=Toko%20Kopi%20Malabar%20Roastery%20House%20(Roasted%20Beans)%20%26%20Kopi%20Bubuk%20Bandung&query_place_id=ChIJkwkgXADpaC4Rxjt_FlpzxH8"
"Surjoy Coffee","Jl. Tata Surya No.104, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",4.6,214,100,"+62 815-7139-523","","Kafe","",-6.9492154,107.666145,"https://www.google.com/maps/search/?api=1&query=Surjoy%20Coffee&query_place_id=ChIJPelEIxLpaC4Ro_hCl5Carl0"
"Kopi Soe Summarecon Bandung","Boulevard Jl. Magna Timur No.07 Blok MC, Rancabolang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.8,96,96,"+62 877-1079-8404","","Kedai Kopi","",-6.9574478,107.6895263,"https://www.google.com/maps/search/?api=1&query=Kopi%20Soe%20Summarecon%20Bandung&query_place_id=ChIJvSW0YgPDaC4RqOi0_OsjjeM"
"1210 COFFEE & ROASTERY","Jl. Neglarasa No.13, Pasanggrahan, Kec. Ujung Berung, Kota Bandung, Jawa Barat 40617, Indonesia",4.8,31,31,"+62 812-2046-4700","","Kedai Kopi","",-6.9151295,107.7067202,"https://www.google.com/maps/search/?api=1&query=1210%20COFFEE%20%26%20ROASTERY&query_place_id=ChIJDxlPAizdaC4R2nkDfH168Fo"
"The KORA Coffee","Jl. Sirnagalih X No.8, Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia",5,5,5,"+62 813-1316-9889","https://instagram.com/thekoracoffee?igshid=1r6yuny4zilns","Kedai Kopi","",-6.8802755,107.5952231,"https://www.google.com/maps/search/?api=1&query=The%20KORA%20Coffee&query_place_id=ChIJf4dAHz3naC4Rf87K0WSk2tw"
"Dandelion coffee","Jl. Gardujati No.45, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181, Indonesia",2.5,10,10,"+62 877-1888-1875","","Kedai Kopi","",-6.9186214,107.5981835,"https://www.google.com/maps/search/?api=1&query=Dandelion%20coffee&query_place_id=ChIJNQovSynnaC4RMW0zMuie3Fc"
"Five Nine cafe (Cafe 59)","Jl. Gegerkalong Girang No.117, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",5,1,1,"+62 857-9330-3700","","Restoran","",-6.8628768,107.5874827,"https://www.google.com/maps/search/?api=1&query=Five%20Nine%20cafe%20(Cafe%2059)&query_place_id=ChIJZxn_QrnnaC4Rm2dPET0j1Ag"
"Neo Culture Cafe","Jalan PHH. Mustofa No.39, Ruko Grand Surapati Core No.155 Blok C1, Pasirlayung, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40192, Indonesia",4.5,6,6,"+62 813-2210-9391","","Kafe","",-6.901482,107.651688,"https://www.google.com/maps/search/?api=1&query=Neo%20Culture%20Cafe&query_place_id=ChIJVTiI-pPnaC4RN5RnXm8ma0E"
"Breakthrough Cafe & Coffee","Jl. Aruna No.18, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40174, Indonesia",4,6,6,"+62 812-2469-7857","","Kedai Kopi","",-6.9079792,107.5883898,"https://www.google.com/maps/search/?api=1&query=Breakthrough%20Cafe%20%26%20Coffee&query_place_id=ChIJz6HYomjnaC4RsTp3cVsp9xc"
"Ran's Cafe","4JMC+FHJ, Jl. Dago Elos I, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",,0,0,"+62 895-0501-5099","","Kafe","",-6.8662903,107.6213761,"https://www.google.com/maps/search/?api=1&query=Ran's%20Cafe&query_place_id=ChIJ6Vgm01XnaC4RMxvOKn66hps"
"Lolipop Cafe","Jl. Sadewa Jl. Pajajaran No.14, Pamoyanan, Kec. Cicendo, Kota Bandung, Jawa Barat 40117, Indonesia",4.3,23,23,"+62 22 6016179","","Kafe","",-6.9061784,107.5919871,"https://www.google.com/maps/search/?api=1&query=Lolipop%20Cafe&query_place_id=ChIJy3OBnWzmaC4Rnf_e908MKgY"
"Matrix Music & recording Studio","Jl. Anggrek Boulevard.27, Jl. Surapati Core jl. KHP Mustofa No.153, Pasirlayung, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40192, Indonesia",4.8,132,80,"+62 857-2002-2188","https://www.linktr.ee/matrixstudiobdg","Studio Rekaman","",-6.8999241,107.6524685,"https://www.google.com/maps/search/?api=1&query=Matrix%20Music%20%26%20recording%20Studio&query_place_id=ChIJeWyrQ5HnaC4RBbTWYbz_N44"
"Pit Stop Cafe","Lucky Square Mall, Food Court Lantai 2, Jl.Ters.Jakarta No.2, Babakan Surabaya, Kiaracondong, Babakan Surabaya, Bandung, Kota Bandung, Jawa Barat 40272, Indonesia",,0,0,"+62 22 87242211","","Kafe","",-6.914157,107.6448677,"https://www.google.com/maps/search/?api=1&query=Pit%20Stop%20Cafe&query_place_id=ChIJEXMlh8LnaC4RzrLvq8ghjLs"
"Cartoonet Cyber Cafe","JL. Surapati, No. 153B Haurgeulis, Lebak Gede, Coblong, Bandung City, West Java 40132, Indonesia",5,1,1,"+62 22 2530433","","Warnet","",-6.898708,107.616438,"https://www.google.com/maps/search/?api=1&query=Cartoonet%20Cyber%20Cafe&query_place_id=ChIJZzmixE3maC4RVDlP6WgPhOo"
"MIXX CAFE","Jl. Rereongan Sarupi No.155, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",,0,0,"","","Kafe","",-6.8578727,107.6080108,"https://www.google.com/maps/search/?api=1&query=MIXX%20CAFE&query_place_id=ChIJz2qnp33naC4RVXcpzc9VR1s"
"Esscoute Cafe","Jl. Banda No.13s, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia",,0,0,"","","Kedai Kopi","",-6.9114125,107.6174863,"https://www.google.com/maps/search/?api=1&query=Esscoute%20Cafe&query_place_id=ChIJHRSd3efnaC4Rvp73FbwHsGY"
"Cafe C99 coffee & food","Jl. Pasir Kaliki No.99, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40181, Indonesia",3,2,2,"+62 896-5615-7291","","Kafe","",-6.9080862,107.5975168,"https://www.google.com/maps/search/?api=1&query=Cafe%20C99%20coffee%20%26%20food&query_place_id=ChIJIWft1BznaC4R-1UWVdpRm3Y"
"Nine Plus - Cafe & Lounge","Jl. Bojong Koneng no 70/40, cikutra, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191, Indonesia",4.5,137,80,"+62 856-2186-929","http://www.facebook.com/pages/NINE-PLUS/370317356337393","Kafe","$$",-6.8805777,107.6492703,"https://www.google.com/maps/search/?api=1&query=Nine%20Plus%20-%20Cafe%20%26%20Lounge&query_place_id=ChIJpUvGLnLnaC4RivtzPshf8KE"
"Rajawali Cafe Bandung","Jl. Rajawali Timur No.87, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40182, Indonesia",,0,0,"+62 822-9988-9220","","Kafe","",-6.9161892,107.5861716,"https://www.google.com/maps/search/?api=1&query=Rajawali%20Cafe%20Bandung&query_place_id=ChIJT-rXy0fnaC4RjNZ6NAvzoSE"
